2026-06-19 13:15:30.857 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1190ms
2026-06-19 13:15:30.865 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 7: 1 cars, explored=4.5%, idle=0, assigned=0, cost=1216ms
2026-06-19 13:15:30.878 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 7 took 1229ms (exceeded interval)
2026-06-19 13:15:30.915 [pool-1-thread-9] INFO  edu.homework.inspection.car.CarAgent - Car 1 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:15:30.916 [pool-1-thread-9] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (4,8)->(3,8) | timing: total=45ms check=1244us queuePop=291us getPos=1559us validate=2056us posUpdate=2690us illuminate=6238us routeCheck=136us stateTrans=917us remainingSteps=0
2026-06-19 13:15:32.040 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1143ms
2026-06-19 13:15:32.050 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 8: car 1 at (3,8) dispatched to navigator 1
2026-06-19 13:15:32.051 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 8: 1 cars, explored=5.3%, idle=1, assigned=1, cost=1171ms
2026-06-19 13:15:32.053 [pool-1-thread-15] INFO  e.h.i.navigator.NavigationService - Navigator processing car 1 at (3,8) map=20x20
2026-06-19 13:15:32.057 [pool-1-thread-15] INFO  e.h.i.navigator.NavigationService - Navigator car 1: target selected (1,8) at distance 2
2026-06-19 13:15:32.068 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 8 took 1189ms (exceeded interval)
2026-06-19 13:15:32.083 [pool-1-thread-15] INFO  e.h.i.navigator.NavigationService - Navigator car 1 PLANNED: 2 steps, algo=ASTAR, searchCost=0ms, total=30ms, (3,8) -> (1,8)
2026-06-19 13:15:32.113 [pool-1-thread-39] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (3,8)->(2,8) | timing: total=54ms check=10486us queuePop=662us getPos=864us validate=1648us posUpdate=5262us illuminate=6691us routeCheck=105us stateTrans=383us remainingSteps=1
2026-06-19 13:15:33.291 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1206ms
2026-06-19 13:15:33.304 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 9: 1 cars, explored=6.0%, idle=0, assigned=0, cost=1233ms
2026-06-19 13:15:33.320 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 9 took 1250ms (exceeded interval)
2026-06-19 13:15:33.353 [pool-1-thread-5] INFO  edu.homework.inspection.car.CarAgent - Car 1 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:15:33.353 [pool-1-thread-5] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (2,8)->(1,8) | timing: total=44ms check=24085us queuePop=1383us getPos=3004us validate=1916us posUpdate=1702us illuminate=7767us routeCheck=286us stateTrans=877us remainingSteps=0
2026-06-19 13:15:34.363 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1024ms
2026-06-19 13:15:34.370 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 10: car 1 at (1,8) dispatched to navigator 1
2026-06-19 13:15:34.370 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 10: 1 cars, explored=6.8%, idle=1, assigned=1, cost=1049ms
2026-06-19 13:15:34.371 [pool-1-thread-16] INFO  e.h.i.navigator.NavigationService - Navigator processing car 1 at (1,8) map=20x20
2026-06-19 13:15:34.378 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 10 took 1056ms (exceeded interval)
2026-06-19 13:15:34.398 [pool-1-thread-16] INFO  e.h.i.navigator.NavigationService - Navigator car 1: target selected (1,6) at distance 2
2026-06-19 13:15:34.404 [pool-1-thread-16] INFO  e.h.i.navigator.NavigationService - Navigator car 1 PLANNED: 2 steps, algo=ASTAR, searchCost=0ms, total=33ms, (1,8) -> (1,6)
2026-06-19 13:15:34.427 [pool-1-thread-41] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (1,8)->(1,7) | timing: total=28ms check=2204us queuePop=708us getPos=1967us validate=3734us posUpdate=4595us illuminate=9112us routeCheck=230us stateTrans=533us remainingSteps=1
2026-06-19 13:15:35.250 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 833ms
2026-06-19 13:15:35.257 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 11: 1 cars, explored=7.5%, idle=0, assigned=0, cost=874ms
2026-06-19 13:15:35.267 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 11 took 884ms (exceeded interval)
2026-06-19 13:15:35.297 [pool-1-thread-53] INFO  edu.homework.inspection.car.CarAgent - Car 1 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:15:35.298 [pool-1-thread-53] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (1,7)->(1,6) | timing: total=33ms check=624us queuePop=379us getPos=612us validate=1605us posUpdate=3800us illuminate=9317us routeCheck=199us stateTrans=1253us remainingSteps=0
2026-06-19 13:15:36.111 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 832ms
2026-06-19 13:15:36.119 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 12: car 1 at (1,6) dispatched to navigator 1
2026-06-19 13:15:36.120 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 12: 1 cars, explored=8.3%, idle=1, assigned=1, cost=851ms
2026-06-19 13:15:36.124 [pool-1-thread-17] INFO  e.h.i.navigator.NavigationService - Navigator processing car 1 at (1,6) map=20x20
2026-06-19 13:15:36.128 [pool-1-thread-17] INFO  e.h.i.navigator.NavigationService - Navigator car 1: target selected (3,6) at distance 2
2026-06-19 13:15:36.130 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 12 took 861ms (exceeded interval)
2026-06-19 13:15:36.140 [pool-1-thread-17] INFO  e.h.i.navigator.NavigationService - Navigator car 1 PLANNED: 2 steps, algo=ASTAR, searchCost=0ms, total=16ms, (1,6) -> (3,6)
2026-06-19 13:15:36.156 [pool-1-thread-52] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (1,6)->(2,6) | timing: total=26ms check=2077us queuePop=1053us getPos=1958us validate=1343us posUpdate=2210us illuminate=9382us routeCheck=171us stateTrans=352us remainingSteps=1
2026-06-19 13:15:37.142 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1001ms
2026-06-19 13:15:37.160 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 13: 1 cars, explored=8.8%, idle=0, assigned=0, cost=1028ms
2026-06-19 13:15:37.168 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 13 took 1037ms (exceeded interval)
2026-06-19 13:15:37.211 [pool-1-thread-64] INFO  edu.homework.inspection.car.CarAgent - Car 1 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:15:37.212 [pool-1-thread-64] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (2,6)->(3,6) | timing: total=46ms check=2171us queuePop=646us getPos=1417us validate=1866us posUpdate=1337us illuminate=8528us routeCheck=120us stateTrans=897us remainingSteps=0
2026-06-19 13:15:38.283 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1089ms
2026-06-19 13:15:38.295 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 14: car 1 at (3,6) dispatched to navigator 1
2026-06-19 13:15:38.295 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 14: 1 cars, explored=9.3%, idle=1, assigned=1, cost=1126ms
2026-06-19 13:15:38.297 [pool-1-thread-18] INFO  e.h.i.navigator.NavigationService - Navigator processing car 1 at (3,6) map=20x20
2026-06-19 13:15:38.303 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 14 took 1134ms (exceeded interval)
2026-06-19 13:15:38.332 [pool-1-thread-18] INFO  e.h.i.navigator.NavigationService - Navigator car 1: target selected (5,6) at distance 2
2026-06-19 13:15:38.338 [pool-1-thread-18] INFO  e.h.i.navigator.NavigationService - Navigator car 1 PLANNED: 2 steps, algo=ASTAR, searchCost=0ms, total=42ms, (3,6) -> (5,6)
2026-06-19 13:15:39.594 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1265ms
2026-06-19 13:15:39.602 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 15: 1 cars, explored=9.3%, idle=0, assigned=0, cost=1299ms
2026-06-19 13:15:39.608 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 15 took 1306ms (exceeded interval)
2026-06-19 13:15:39.652 [pool-1-thread-30] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (3,6)->(4,6) | timing: total=19ms check=1198us queuePop=298us getPos=657us validate=1533us posUpdate=3176us illuminate=10200us routeCheck=101us stateTrans=509us remainingSteps=1
2026-06-19 13:15:40.850 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1210ms
2026-06-19 13:15:40.861 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 16: 1 cars, explored=9.8%, idle=0, assigned=0, cost=1252ms
2026-06-19 13:15:40.870 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 16 took 1260ms (exceeded interval)
2026-06-19 13:15:40.920 [pool-1-thread-50] INFO  edu.homework.inspection.car.CarAgent - Car 1 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:15:40.920 [pool-1-thread-50] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (4,6)->(5,6) | timing: total=49ms check=2184us queuePop=187us getPos=911us validate=919us posUpdate=2027us illuminate=13501us routeCheck=197us stateTrans=1105us remainingSteps=0
2026-06-19 13:15:42.116 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1205ms
2026-06-19 13:15:42.128 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 17: car 1 at (5,6) dispatched to navigator 1
2026-06-19 13:15:42.128 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 17: 1 cars, explored=10.3%, idle=1, assigned=1, cost=1258ms
2026-06-19 13:15:42.130 [pool-1-thread-19] INFO  e.h.i.navigator.NavigationService - Navigator processing car 1 at (5,6) map=20x20
2026-06-19 13:15:42.135 [pool-1-thread-19] INFO  e.h.i.navigator.NavigationService - Navigator car 1: target selected (7,6) at distance 2
2026-06-19 13:15:42.136 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 17 took 1265ms (exceeded interval)
2026-06-19 13:15:42.163 [pool-1-thread-19] INFO  e.h.i.navigator.NavigationService - Navigator car 1 PLANNED: 2 steps, algo=ASTAR, searchCost=0ms, total=33ms, (5,6) -> (7,6)
2026-06-19 13:15:42.180 [pool-1-thread-32] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (5,6)->(6,6) | timing: total=44ms check=24269us queuePop=954us getPos=1663us validate=1969us posUpdate=2528us illuminate=8739us routeCheck=113us stateTrans=328us remainingSteps=1
2026-06-19 13:15:43.409 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1245ms
2026-06-19 13:15:43.417 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 18: 1 cars, explored=10.8%, idle=0, assigned=0, cost=1280ms
2026-06-19 13:15:43.425 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 18 took 1287ms (exceeded interval)
2026-06-19 13:15:43.467 [pool-1-thread-18] INFO  edu.homework.inspection.car.CarAgent - Car 1 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:15:43.468 [pool-1-thread-18] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (6,6)->(7,6) | timing: total=45ms check=22030us queuePop=675us getPos=2376us validate=2251us posUpdate=2324us illuminate=9554us routeCheck=256us stateTrans=1824us remainingSteps=0
2026-06-19 13:15:44.682 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1232ms
2026-06-19 13:15:44.691 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 19: car 1 at (7,6) dispatched to navigator 1
2026-06-19 13:15:44.692 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 19: 1 cars, explored=11.3%, idle=1, assigned=1, cost=1265ms
2026-06-19 13:15:44.694 [pool-1-thread-20] INFO  e.h.i.navigator.NavigationService - Navigator processing car 1 at (7,6) map=20x20
2026-06-19 13:15:44.696 [pool-1-thread-20] INFO  e.h.i.navigator.NavigationService - Navigator car 1: target selected (9,6) at distance 2
2026-06-19 13:15:44.700 [pool-1-thread-20] INFO  e.h.i.navigator.NavigationService - Navigator car 1 PLANNED: 2 steps, algo=ASTAR, searchCost=0ms, total=7ms, (7,6) -> (9,6)
2026-06-19 13:15:44.702 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 19 took 1275ms (exceeded interval)
2026-06-19 13:15:44.757 [pool-1-thread-60] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (7,6)->(8,6) | timing: total=55ms check=2961us queuePop=631us getPos=11661us validate=1715us posUpdate=1928us illuminate=8256us routeCheck=165us stateTrans=392us remainingSteps=1
2026-06-19 13:15:45.368 [pool-2-thread-24] INFO  e.h.i.controller.ControllerMain - Controller received command: 0
2026-06-19 13:15:45.369 [pool-2-thread-24] INFO  e.h.i.controller.ControllerAgent - Controller stopped at tick 20
2026-06-19 13:15:45.368 [pool-1-thread-5] INFO  e.h.inspection.recorder.RecorderMain - Recorder received command: 0
2026-06-19 13:15:45.370 [pool-1-thread-5] INFO  e.h.i.recorder.RecorderService - Recorder stopped
2026-06-19 13:15:45.371 [recorder-record] INFO  e.h.i.recorder.RecorderService - Record loop ended: 47 frames saved
2026-06-19 13:15:45.867 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1137ms
2026-06-19 13:15:45.875 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 20: 1 cars, explored=12.0%, idle=0, assigned=0, cost=1172ms
2026-06-19 13:15:45.884 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 20 took 1181ms (exceeded interval)
2026-06-19 13:15:45.934 [pool-1-thread-57] INFO  edu.homework.inspection.car.CarAgent - Car 1 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:15:45.934 [pool-1-thread-57] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (8,6)->(9,6) | timing: total=50ms check=936us queuePop=340us getPos=535us validate=1810us posUpdate=1270us illuminate=6718us routeCheck=161us stateTrans=734us remainingSteps=0
2026-06-19 13:15:46.153 [pool-1-thread-6] INFO  e.h.inspection.recorder.RecorderMain - Recorder received command: 0
2026-06-19 13:15:46.153 [pool-2-thread-26] INFO  e.h.i.controller.ControllerMain - Controller received command: 0
2026-06-19 13:15:46.153 [pool-2-thread-26] INFO  e.h.i.controller.ControllerAgent - Controller stopped at tick 20
2026-06-19 13:15:46.153 [pool-1-thread-6] INFO  e.h.i.recorder.RecorderService - Recorder stopped
2026-06-19 13:15:54.402 [pool-2-thread-27] INFO  e.h.i.controller.ControllerMain - Controller received command: 1
2026-06-19 13:15:54.403 [pool-1-thread-7] INFO  e.h.inspection.recorder.RecorderMain - Recorder received command: 1
2026-06-19 13:15:54.406 [pool-1-thread-7] INFO  e.h.i.recorder.RecorderService - Recorder started file 1
2026-06-19 13:15:54.406 [recorder-record] INFO  e.h.i.recorder.RecorderService - Record loop started for file 1
2026-06-19 13:15:54.411 [pool-2-thread-27] INFO  e.h.i.controller.ControllerAgent - Controller started (tickInterval=500ms, init cost=8ms)
2026-06-19 13:15:55.575 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1160ms
2026-06-19 13:15:55.584 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 21: car 1 at (19,12) dispatched to navigator 1
2026-06-19 13:15:55.586 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 21: car 2 at (4,16) dispatched to navigator 1
2026-06-19 13:15:55.587 [pool-1-thread-21] INFO  e.h.i.navigator.NavigationService - Navigator processing car 1 at (19,12) map=20x20
2026-06-19 13:15:55.588 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 21: car 3 at (7,2) dispatched to navigator 2
2026-06-19 13:15:55.593 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 21: car 4 at (1,17) dispatched to navigator 3
2026-06-19 13:15:55.592 [pool-1-thread-22] INFO  e.h.i.navigator.NavigationService - Navigator processing car 3 at (7,2) map=20x20
2026-06-19 13:15:55.595 [pool-1-thread-23] INFO  e.h.i.navigator.NavigationService - Navigator processing car 4 at (1,17) map=20x20
2026-06-19 13:15:55.597 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 21: car 5 at (9,18) dispatched to navigator 4
2026-06-19 13:15:55.597 [pool-1-thread-21] INFO  e.h.i.navigator.NavigationService - Navigator car 1: target selected (18,12) at distance 1
2026-06-19 13:15:55.599 [pool-1-thread-24] INFO  e.h.i.navigator.NavigationService - Navigator processing car 5 at (9,18) map=20x20
2026-06-19 13:15:55.599 [pool-1-thread-21] INFO  e.h.i.navigator.NavigationService - Navigator car 1 PLANNED: 1 steps, algo=ASTAR, searchCost=0ms, total=12ms, (19,12) -> (18,12)
2026-06-19 13:15:55.601 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 21: car 6 at (9,7) dispatched to navigator 5
2026-06-19 13:15:55.601 [pool-1-thread-22] INFO  e.h.i.navigator.NavigationService - Navigator car 3: target selected (6,2) at distance 1
2026-06-19 13:15:55.602 [pool-1-thread-25] INFO  e.h.i.navigator.NavigationService - Navigator processing car 2 at (4,16) map=20x20
2026-06-19 13:15:55.602 [pool-1-thread-22] INFO  e.h.i.navigator.NavigationService - Navigator car 3 PLANNED: 1 steps, algo=ASTAR, searchCost=0ms, total=11ms, (7,2) -> (6,2)
2026-06-19 13:15:55.603 [pool-1-thread-23] INFO  e.h.i.navigator.NavigationService - Navigator car 4: target selected (0,17) at distance 1
2026-06-19 13:15:55.604 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 21: car 7 at (11,18) dispatched to navigator 5
2026-06-19 13:15:55.604 [pool-1-thread-23] INFO  e.h.i.navigator.NavigationService - Navigator car 4 PLANNED: 1 steps, algo=ASTAR, searchCost=0ms, total=10ms, (1,17) -> (0,17)
2026-06-19 13:15:55.606 [pool-1-thread-24] INFO  e.h.i.navigator.NavigationService - Navigator car 5: target selected (8,18) at distance 1
2026-06-19 13:15:55.606 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 21: car 8 at (5,0) dispatched to navigator 2
2026-06-19 13:15:55.606 [pool-1-thread-26] INFO  e.h.i.navigator.NavigationService - Navigator processing car 6 at (9,7) map=20x20
2026-06-19 13:15:55.607 [pool-1-thread-24] INFO  e.h.i.navigator.NavigationService - Navigator car 5 PLANNED: 1 steps, algo=ASTAR, searchCost=0ms, total=8ms, (9,18) -> (8,18)
2026-06-19 13:15:55.609 [pool-1-thread-27] INFO  e.h.i.navigator.NavigationService - Navigator processing car 8 at (5,0) map=20x20
2026-06-19 13:15:55.611 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 21: car 9 at (7,4) dispatched to navigator 3
2026-06-19 13:15:55.612 [pool-1-thread-25] INFO  e.h.i.navigator.NavigationService - Navigator car 2: target selected (3,16) at distance 1
2026-06-19 13:15:55.613 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 21: car 10 at (4,11) dispatched to navigator 3
2026-06-19 13:15:55.614 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 21: 10 cars, explored=3.1%, idle=10, assigned=10, cost=1202ms
2026-06-19 13:15:55.614 [pool-1-thread-25] INFO  e.h.i.navigator.NavigationService - Navigator car 2 PLANNED: 1 steps, algo=ASTAR, searchCost=0ms, total=12ms, (4,16) -> (3,16)
2026-06-19 13:15:55.615 [pool-1-thread-26] INFO  e.h.i.navigator.NavigationService - Navigator car 6: target selected (8,7) at distance 1
2026-06-19 13:15:55.615 [pool-1-thread-28] INFO  e.h.i.navigator.NavigationService - Navigator processing car 9 at (7,4) map=20x20
2026-06-19 13:15:55.615 [pool-1-thread-27] INFO  e.h.i.navigator.NavigationService - Navigator car 8: target selected (4,0) at distance 1
2026-06-19 13:15:55.615 [pool-1-thread-26] INFO  e.h.i.navigator.NavigationService - Navigator car 6 PLANNED: 1 steps, algo=ASTAR, searchCost=0ms, total=10ms, (9,7) -> (8,7)
2026-06-19 13:15:55.618 [pool-1-thread-27] INFO  e.h.i.navigator.NavigationService - Navigator car 8 PLANNED: 1 steps, algo=ASTAR, searchCost=0ms, total=10ms, (5,0) -> (4,0)
2026-06-19 13:15:55.621 [pool-1-thread-26] INFO  e.h.i.navigator.NavigationService - Navigator processing car 7 at (11,18) map=20x20
2026-06-19 13:15:55.630 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 21 took 1217ms (exceeded interval)
2026-06-19 13:15:55.664 [pool-1-thread-28] INFO  e.h.i.navigator.NavigationService - Navigator car 9: target selected (6,4) at distance 1
2026-06-19 13:15:55.671 [pool-1-thread-28] INFO  e.h.i.navigator.NavigationService - Navigator car 9 PLANNED: 1 steps, algo=ASTAR, searchCost=0ms, total=55ms, (7,4) -> (6,4)
2026-06-19 13:15:55.673 [pool-1-thread-26] INFO  e.h.i.navigator.NavigationService - Navigator car 7: target selected (10,18) at distance 1
2026-06-19 13:15:55.675 [pool-1-thread-6] INFO  edu.homework.inspection.car.CarAgent - Car 4 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:15:55.676 [pool-1-thread-6] INFO  edu.homework.inspection.car.CarAgent - Car 4 MOVE (1,17)->(0,17) | timing: total=57ms check=2126us queuePop=4587us getPos=22060us validate=3283us posUpdate=7677us illuminate=11418us routeCheck=1514us stateTrans=2042us remainingSteps=0
2026-06-19 13:15:55.677 [pool-1-thread-36] INFO  edu.homework.inspection.car.CarAgent - Car 8 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:15:55.677 [pool-1-thread-36] INFO  edu.homework.inspection.car.CarAgent - Car 8 MOVE (5,0)->(4,0) | timing: total=57ms check=26131us queuePop=1542us getPos=1852us validate=2691us posUpdate=7310us illuminate=12503us routeCheck=494us stateTrans=1622us remainingSteps=0
2026-06-19 13:15:55.678 [pool-1-thread-26] INFO  e.h.i.navigator.NavigationService - Navigator car 7 PLANNED: 1 steps, algo=ASTAR, searchCost=0ms, total=58ms, (11,18) -> (10,18)
2026-06-19 13:15:55.681 [pool-1-thread-29] INFO  e.h.i.navigator.NavigationService - Navigator processing car 10 at (4,11) map=20x20
2026-06-19 13:15:55.681 [pool-1-thread-45] INFO  edu.homework.inspection.car.CarAgent - Car 3 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:15:55.682 [pool-1-thread-45] INFO  edu.homework.inspection.car.CarAgent - Car 3 MOVE (7,2)->(6,2) | timing: total=59ms check=1960us queuePop=433us getPos=2024us validate=3084us posUpdate=2489us illuminate=17116us routeCheck=403us stateTrans=1379us remainingSteps=0
2026-06-19 13:15:55.683 [pool-1-thread-35] INFO  edu.homework.inspection.car.CarAgent - Car 5 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:15:55.683 [pool-1-thread-41] INFO  edu.homework.inspection.car.CarAgent - Car 1 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:15:55.683 [pool-1-thread-35] INFO  edu.homework.inspection.car.CarAgent - Car 5 MOVE (9,18)->(8,18) | timing: total=64ms check=22659us queuePop=2055us getPos=7300us validate=1951us posUpdate=2753us illuminate=15018us routeCheck=648us stateTrans=1278us remainingSteps=0
2026-06-19 13:15:55.683 [pool-1-thread-41] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (19,12)->(18,12) | timing: total=63ms check=20754us queuePop=932us getPos=1885us validate=2640us posUpdate=3343us illuminate=17795us routeCheck=323us stateTrans=2380us remainingSteps=0
2026-06-19 13:15:55.686 [pool-1-thread-16] INFO  edu.homework.inspection.car.CarAgent - Car 6 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:15:55.686 [pool-1-thread-16] INFO  edu.homework.inspection.car.CarAgent - Car 6 MOVE (9,7)->(8,7) | timing: total=57ms check=3442us queuePop=5700us getPos=1901us validate=3800us posUpdate=2860us illuminate=15061us routeCheck=455us stateTrans=776us remainingSteps=0
2026-06-19 13:15:55.690 [pool-1-thread-29] INFO  e.h.i.navigator.NavigationService - Navigator car 10: target selected (3,11) at distance 1
2026-06-19 13:15:55.691 [pool-1-thread-33] INFO  edu.homework.inspection.car.CarAgent - Car 9 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:15:55.692 [pool-1-thread-33] INFO  edu.homework.inspection.car.CarAgent - Car 9 MOVE (7,4)->(6,4) | timing: total=70ms check=2047us queuePop=986us getPos=852us validate=873us posUpdate=1125us illuminate=4498us routeCheck=126us stateTrans=648us remainingSteps=0
2026-06-19 13:15:55.692 [pool-1-thread-29] INFO  e.h.i.navigator.NavigationService - Navigator car 10 PLANNED: 1 steps, algo=ASTAR, searchCost=0ms, total=11ms, (4,11) -> (3,11)
2026-06-19 13:15:55.693 [pool-1-thread-66] INFO  edu.homework.inspection.car.CarAgent - Car 2 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:15:55.694 [pool-1-thread-66] INFO  edu.homework.inspection.car.CarAgent - Car 2 MOVE (4,16)->(3,16) | timing: total=73ms check=1050us queuePop=575us getPos=561us validate=1079us posUpdate=1276us illuminate=4728us routeCheck=226us stateTrans=1307us remainingSteps=0
2026-06-19 13:15:56.883 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1230ms
2026-06-19 13:15:56.895 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 22: car 1 at (18,12) dispatched to navigator 1
2026-06-19 13:15:56.898 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 22: car 2 at (3,16) dispatched to navigator 2
2026-06-19 13:15:56.898 [pool-1-thread-30] INFO  e.h.i.navigator.NavigationService - Navigator processing car 1 at (18,12) map=20x20
2026-06-19 13:15:56.901 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 22: car 3 at (6,2) dispatched to navigator 2
2026-06-19 13:15:56.901 [pool-1-thread-31] INFO  e.h.i.navigator.NavigationService - Navigator processing car 2 at (3,16) map=20x20
2026-06-19 13:15:56.905 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 22: car 4 at (0,17) dispatched to navigator 3
2026-06-19 13:15:56.906 [pool-1-thread-32] INFO  e.h.i.navigator.NavigationService - Navigator processing car 4 at (0,17) map=20x20
